User_ID,Product_ID,Product_Category,Purchase,Age,Gender,Mood,Weather,Time_of_Day,Day_of_Week,Is_Weekend,Previous_Week_Spending
U1003,P103,Beauty,4777,18-25,M,Sad,Windy,Evening,Wednesday,0,15637.0
U1003,P102,Electronics,3902,26-35,M,Happy,Sunny,Morning,Monday,0,17747.0
U1003,P102,Clothing,3219,18-25,F,Bored,Stormy,Morning,Thursday,0,20893.0
U1003,P102,Clothing,2658,26-35,F,Happy,Cloudy,Morning,Sunday,1,22872.0
U1003,P103,Beauty,4035,36-45,M,Bored,Cloudy,Evening,Saturday,1,23722.0
U1003,P104,Beauty,2434,46-50,F,Bored,Rainy,Morning,Monday,0,24027.0
U1003,P105,Books,2627,46-50,M,Happy,Windy,Night,Monday,0,25886.0
U1003,P103,Clothing,3737,46-50,F,Bored,Rainy,Night,Friday,0,23652.0
U1003,P104,Home,4321,26-35,M,Neutral,Rainy,Evening,Saturday,1,22612.0
U1003,P103,Home,795,26-35,F,Happy,Stormy,Afternoon,Monday,0,23031.0
U1003,P101,Home,4252,46-50,F,Neutral,Rainy,Afternoon,Saturday,1,20607.0
U1003,P105,Beauty,4214,18-25,M,Neutral,Stormy,Afternoon,Monday,0,22201.0
U1003,P101,Home,2411,36-45,F,Anxious,Sunny,Afternoon,Monday,0,22380.0
U1003,P102,Books,1188,26-35,M,Anxious,Sunny,Afternoon,Monday,0,22357.0
U1003,P102,Electronics,1672,26-35,M,Happy,Windy,Evening,Saturday,1,20918.0
U1003,P104,Clothing,1867,18-25,M,Anxious,Stormy,Night,Sunday,1,18853.0
U1003,P102,Electronics,2335,18-25,M,Neutral,Stormy,Morning,Tuesday,0,16399.0
U1003,P102,Books,3275,36-45,F,Sad,Stormy,Morning,Saturday,1,17939.0
U1003,P101,Home,4144,26-35,M,Bored,Windy,Morning,Saturday,1,16962.0
U1003,P102,Clothing,3856,18-25,M,Neutral,Stormy,Evening,Friday,0,16892.0
U1003,P105,Beauty,2115,36-45,F,Anxious,Windy,Afternoon,Wednesday,0,18337.0
U1003,P103,Home,2522,18-25,F,Sad,Rainy,Afternoon,Sunday,1,19264.0
U1003,P101,Beauty,4357,36-45,M,Anxious,Stormy,Afternoon,Thursday,0,20114.0
U1003,P105,Beauty,1597,46-50,F,Neutral,Stormy,Evening,Wednesday,0,22604.0
U1003,P102,Beauty,2442,36-45,F,Bored,Rainy,Morning,Tuesday,0,21866.0
U1003,P101,Beauty,2468,46-50,F,Bored,Stormy,Afternoon,Monday,0,21033.0
U1003,P104,Clothing,2928,26-35,F,Happy,Cloudy,Night,Monday,0,19357.0
U1003,P102,Home,4053,36-45,F,Sad,Stormy,Morning,Sunday,1,18429.0
U1003,P101,Clothing,4145,46-50,F,Happy,Cloudy,Evening,Monday,0,20367.0
U1003,P101,Books,4549,26-35,M,Sad,Sunny,Evening,Sunday,1,21990.0
U1003,P101,Electronics,1364,18-25,F,Bored,Rainy,Morning,Saturday,1,22182.0
U1003,P104,Electronics,988,36-45,F,Neutral,Windy,Evening,Tuesday,0,21949.0
U1003,P102,Electronics,2724,36-45,F,Anxious,Rainy,Afternoon,Friday,0,20495.0
U1003,P104,Electronics,4332,26-35,M,Happy,Rainy,Morning,Friday,0,20751.0
U1003,P104,Beauty,2288,46-50,F,Sad,Sunny,Morning,Monday,0,22155.0
U1003,P102,Beauty,2548,26-35,M,Happy,Sunny,Afternoon,Saturday,1,20390.0
U1003,P101,Home,570,18-25,M,Anxious,Windy,Night,Wednesday,0,18793.0
U1003,P102,Books,334,18-25,M,Bored,Cloudy,Afternoon,Saturday,1,14814.0
U1003,P105,Beauty,1123,18-25,M,Neutral,Rainy,Evening,Thursday,0,13784.0
U1003,P103,Beauty,3474,46-50,M,Sad,Rainy,Night,Friday,0,13919.0
U1003,P102,Home,4172,46-50,M,Anxious,Stormy,Morning,Friday,0,14669.0
U1003,P104,Books,2357,46-50,F,Neutral,Windy,Evening,Tuesday,0,14509.0
U1003,P102,Books,4844,18-25,M,Neutral,Windy,Night,Saturday,1,14578.0
U1003,P105,Electronics,1978,36-45,M,Neutral,Cloudy,Evening,Thursday,0,16874.0
U1003,P104,Beauty,3423,18-25,M,Happy,Windy,Evening,Sunday,1,18282.0
U1003,P105,Beauty,1773,18-25,M,Sad,Rainy,Evening,Wednesday,0,21371.0
U1003,P105,Electronics,3941,18-25,F,Neutral,Windy,Night,Monday,0,22021.0
U1003,P101,Clothing,774,18-25,M,Sad,Sunny,Afternoon,Thursday,0,22488.0
U1003,P102,Clothing,3359,26-35,M,Bored,Windy,Morning,Thursday,0,19090.0
U1003,P105,Beauty,2931,18-25,M,Happy,Sunny,Afternoon,Friday,0,20092.0
U1003,P104,Electronics,2845,26-35,M,Sad,Sunny,Morning,Thursday,0,18179.0
U1003,P105,Clothing,1797,46-50,M,Bored,Sunny,Morning,Tuesday,0,19046.0
U1003,P103,Beauty,3562,46-50,M,Bored,Sunny,Morning,Tuesday,0,17420.0
U1003,P105,Books,4860,46-50,F,Neutral,Stormy,Morning,Monday,0,19209.0
U1003,P103,Books,3996,36-45,M,Sad,Windy,Afternoon,Tuesday,0,20128.0
U1003,P105,Books,3818,18-25,F,Neutral,Stormy,Night,Saturday,1,23350.0
U1003,P101,Beauty,4526,18-25,M,Bored,Stormy,Evening,Sunday,1,23809.0
U1003,P101,Clothing,3130,36-45,M,Anxious,Rainy,Morning,Monday,0,25404.0
U1003,P101,Electronics,3675,46-50,F,Neutral,Stormy,Afternoon,Friday,0,25689.0
U1003,P101,Electronics,3376,26-35,F,Happy,Stormy,Afternoon,Monday,0,27567.0
U1003,P103,Beauty,1341,46-50,F,Neutral,Stormy,Evening,Tuesday,0,27381.0
U1003,P103,Electronics,2755,46-50,M,Happy,Sunny,Morning,Wednesday,0,23862.0
U1003,P105,Books,3531,18-25,F,Bored,Cloudy,Afternoon,Saturday,1,22621.0
U1003,P103,Beauty,2094,36-45,M,Anxious,Stormy,Afternoon,Tuesday,0,22334.0
U1003,P101,Home,1823,36-45,M,Anxious,Windy,Evening,Thursday,0,19902.0
U1003,P103,Clothing,258,46-50,F,Happy,Sunny,Evening,Wednesday,0,18595.0
U1003,P102,Home,2395,46-50,M,Sad,Windy,Evening,Saturday,1,15178.0
U1003,P105,Beauty,3093,26-35,F,Bored,Stormy,Afternoon,Thursday,0,14197.0
U1003,P105,Electronics,2046,46-50,F,Sad,Rainy,Morning,Sunday,1,15949.0
U1003,P102,Home,1216,36-45,F,Bored,Sunny,Evening,Thursday,0,15240.0
U1003,P103,Home,2667,46-50,M,Sad,Windy,Night,Friday,0,12925.0
U1003,P101,Clothing,3923,26-35,F,Sad,Stormy,Morning,Sunday,1,13498.0
U1003,P101,Books,3663,36-45,F,Anxious,Sunny,Morning,Friday,0,15598.0
U1003,P105,Electronics,4775,18-25,F,Bored,Stormy,Night,Monday,0,19003.0
U1003,P102,Home,2843,46-50,M,Neutral,Cloudy,Night,Wednesday,0,21383.0
U1003,P103,Books,456,18-25,F,Happy,Windy,Evening,Thursday,0,21133.0
U1003,P105,Electronics,1383,26-35,F,Happy,Rainy,Evening,Thursday,0,19543.0
U1003,P102,Electronics,3742,18-25,F,Bored,Rainy,Night,Sunday,1,19710.0
U1003,P102,Home,344,46-50,M,Neutral,Rainy,Evening,Sunday,1,20785.0
U1003,P105,Clothing,619,18-25,F,Sad,Sunny,Morning,Tuesday,0,17206.0
U1003,P103,Clothing,3523,26-35,M,Neutral,Rainy,Afternoon,Saturday,1,14162.0
U1003,P101,Books,4690,46-50,M,Neutral,Windy,Evening,Sunday,1,12910.0
U1003,P104,Electronics,3771,36-45,M,Happy,Sunny,Evening,Sunday,1,14757.0
U1003,P105,Beauty,2901,36-45,F,Anxious,Windy,Evening,Monday,0,18072.0
U1003,P103,Books,3215,18-25,M,Happy,Rainy,Afternoon,Tuesday,0,19590.0
U1003,P102,Beauty,4332,26-35,M,Neutral,Cloudy,Morning,Sunday,1,19063.0
U1003,P102,Beauty,3719,26-35,F,Neutral,Stormy,Afternoon,Wednesday,0,23051.0
U1003,P104,Home,2603,46-50,M,Happy,Rainy,Afternoon,Thursday,0,26151.0
U1003,P102,Home,1776,36-45,M,Happy,Windy,Morning,Tuesday,0,25231.0
U1003,P103,Home,2276,46-50,F,Neutral,Cloudy,Night,Sunday,1,22317.0
U1003,P103,Home,2551,26-35,M,Bored,Rainy,Night,Sunday,1,20822.0
U1003,P103,Clothing,728,26-35,F,Neutral,Stormy,Afternoon,Tuesday,0,20472.0
U1003,P101,Beauty,4469,36-45,F,Bored,Stormy,Night,Friday,0,17985.0
U1003,P103,Home,4880,36-45,F,Anxious,Windy,Afternoon,Friday,0,18122.0
U1003,P105,Books,3262,26-35,M,Bored,Rainy,Morning,Monday,0,19283.0
U1003,P103,Home,1205,18-25,F,Neutral,Windy,Morning,Monday,0,19942.0
U1003,P104,Books,253,18-25,M,Anxious,Windy,Morning,Monday,0,19371.0
U1003,P103,Electronics,3799,46-50,M,Happy,Cloudy,Evening,Wednesday,0,17348.0
U1003,P103,Home,3886,18-25,M,Neutral,Rainy,Morning,Tuesday,0,18596.0
U1003,P105,Electronics,2971,46-50,M,Bored,Sunny,Night,Wednesday,0,21754.0
U1003,P103,Clothing,2735,26-35,F,Anxious,Cloudy,Evening,Monday,0,20256.0
U1003,P102,Clothing,4054,46-50,F,Anxious,Sunny,Morning,Sunday,1,18111.0
U1003,P101,Electronics,4747,36-45,M,Anxious,Sunny,Evening,Friday,0,18903.0
U1003,P105,Electronics,714,18-25,M,Happy,Rainy,Night,Saturday,1,22445.0
U1003,P103,Home,370,46-50,M,Sad,Rainy,Night,Friday,0,22906.0
U1003,P104,Electronics,3454,36-45,F,Happy,Stormy,Morning,Sunday,1,19477.0
U1003,P104,Electronics,4235,36-45,M,Neutral,Sunny,Evening,Sunday,1,19045.0
U1003,P104,Clothing,3175,36-45,M,Happy,Windy,Morning,Thursday,0,20309.0
U1003,P103,Electronics,3352,36-45,F,Bored,Sunny,Night,Saturday,1,20749.0
U1003,P105,Clothing,378,36-45,F,Bored,Stormy,Morning,Thursday,0,20047.0
U1003,P103,Home,4876,36-45,F,Happy,Cloudy,Afternoon,Wednesday,0,15678.0
U1003,P101,Books,3932,36-45,M,Happy,Rainy,Afternoon,Tuesday,0,19840.0
U1003,P104,Books,1480,18-25,F,Sad,Windy,Evening,Saturday,1,23402.0
U1003,P102,Home,3911,36-45,F,Happy,Sunny,Afternoon,Thursday,0,21428.0
U1004,P101,Clothing,2526,46-50,M,Sad,Windy,Morning,Monday,0,0.0
U1004,P105,Books,3757,26-35,M,Happy,Cloudy,Morning,Thursday,0,2526.0
U1004,P101,Clothing,3625,26-35,F,Bored,Rainy,Evening,Sunday,1,6283.0
U1004,P102,Home,2922,36-45,M,Sad,Rainy,Afternoon,Monday,0,9908.0
U1004,P102,Books,3024,26-35,M,Sad,Sunny,Evening,Sunday,1,12830.0
U1004,P103,Books,358,36-45,F,Happy,Stormy,Afternoon,Friday,0,15854.0
U1004,P102,Books,2367,46-50,M,Anxious,Cloudy,Evening,Monday,0,16212.0
U1004,P101,Electronics,3300,26-35,F,Sad,Stormy,Morning,Tuesday,0,18579.0
U1004,P101,Clothing,712,46-50,M,Neutral,Cloudy,Evening,Friday,0,19353.0
U1004,P103,Home,2407,46-50,M,Bored,Rainy,Afternoon,Thursday,0,16308.0
U1004,P105,Electronics,2691,18-25,M,Happy,Windy,Afternoon,Tuesday,0,15090.0
U1004,P103,Books,2010,26-35,F,Sad,Rainy,Evening,Friday,0,14859.0
U1004,P103,Clothing,1629,18-25,F,Neutral,Stormy,Night,Monday,0,13845.0
U1004,P105,Clothing,1694,18-25,M,Bored,Stormy,Night,Sunday,1,15116.0
U1004,P105,Books,346,36-45,F,Neutral,Rainy,Morning,Monday,0,14443.0
U1004,P105,Beauty,3811,46-50,M,Sad,Sunny,Evening,Wednesday,0,11489.0
U1004,P101,Books,326,26-35,F,Bored,Cloudy,Evening,Wednesday,0,14588.0
U1004,P103,Beauty,364,36-45,M,Sad,Sunny,Evening,Sunday,1,12507.0
U1004,P105,Electronics,1495,36-45,M,Sad,Sunny,Morning,Friday,0,10180.0
U1004,P103,Home,1921,18-25,F,Happy,Sunny,Afternoon,Friday,0,9665.0
U1004,P102,Home,4179,18-25,M,Bored,Rainy,Evening,Monday,0,9957.0
U1004,P105,Clothing,2693,36-45,F,Sad,Sunny,Evening,Monday,0,12442.0
U1004,P105,Home,4236,18-25,F,Bored,Windy,Evening,Thursday,0,14789.0
U1004,P103,Clothing,1198,46-50,F,Anxious,Cloudy,Afternoon,Tuesday,0,15214.0
U1004,P104,Clothing,3347,18-25,M,Bored,Stormy,Night,Wednesday,0,16086.0
U1004,P102,Books,1774,46-50,F,Neutral,Windy,Morning,Tuesday,0,19069.0
U1004,P102,Beauty,3040,36-45,F,Sad,Cloudy,Afternoon,Monday,0,19348.0
U1004,P101,Beauty,4678,46-50,M,Bored,Cloudy,Evening,Wednesday,0,20467.0
U1004,P101,Electronics,1035,46-50,M,Neutral,Stormy,Morning,Tuesday,0,20966.0
U1004,P105,Clothing,4319,36-45,F,Sad,Windy,Afternoon,Tuesday,0,19308.0
U1004,P104,Beauty,541,18-25,F,Sad,Sunny,Evening,Wednesday,0,19391.0
U1004,P105,Electronics,1048,36-45,F,Anxious,Windy,Evening,Monday,0,18734.0
U1004,P103,Electronics,4746,36-45,F,Anxious,Windy,Evening,Friday,0,16435.0
U1004,P103,Clothing,4038,36-45,F,Neutral,Rainy,Morning,Wednesday,0,19407.0
U1004,P103,Beauty,1238,18-25,M,Happy,Stormy,Night,Sunday,1,20405.0
U1004,P101,Home,2554,36-45,F,Anxious,Windy,Evening,Monday,0,16965.0
U1004,P103,Books,3774,18-25,F,Sad,Windy,Afternoon,Saturday,1,18484.0
U1004,P102,Clothing,4696,46-50,F,Sad,Rainy,Afternoon,Friday,0,17939.0
U1004,P105,Electronics,4017,46-50,F,Anxious,Rainy,Afternoon,Saturday,1,22094.0
U1004,P105,Beauty,695,26-35,F,Sad,Stormy,Afternoon,Tuesday,0,25063.0
U1004,P102,Home,2004,36-45,F,Bored,Windy,Night,Saturday,1,21012.0
U1004,P102,Beauty,3046,46-50,M,Bored,Rainy,Morning,Monday,0,18978.0
U1004,P102,Beauty,2431,36-45,F,Bored,Sunny,Afternoon,Thursday,0,20786.0
U1004,P105,Electronics,2320,26-35,M,Sad,Stormy,Night,Tuesday,0,20663.0
U1004,P103,Electronics,3889,46-50,M,Neutral,Rainy,Morning,Friday,0,19209.0
U1004,P103,Beauty,3090,46-50,M,Anxious,Sunny,Afternoon,Wednesday,0,18402.0
U1004,P102,Books,3547,36-45,M,Anxious,Windy,Morning,Thursday,0,17475.0
U1004,P105,Books,2481,46-50,M,Neutral,Rainy,Evening,Saturday,1,20327.0
U1004,P102,Beauty,2369,46-50,M,Anxious,Windy,Night,Wednesday,0,20804.0
U1004,P103,Books,1087,18-25,F,Bored,Sunny,Morning,Thursday,0,20127.0
U1004,P102,Beauty,2624,36-45,M,Anxious,Rainy,Evening,Wednesday,0,18783.0
U1004,P103,Books,1793,46-50,M,Sad,Sunny,Night,Sunday,1,19087.0
U1004,P101,Clothing,2415,18-25,F,Neutral,Cloudy,Evening,Thursday,0,16991.0
U1004,P103,Clothing,1996,36-45,F,Bored,Sunny,Night,Saturday,1,16316.0
U1004,P104,Clothing,1673,46-50,M,Bored,Sunny,Morning,Wednesday,0,14765.0
U1004,P103,Books,4374,36-45,F,Sad,Windy,Night,Tuesday,0,13957.0
U1004,P105,Home,1946,26-35,F,Neutral,Sunny,Afternoon,Friday,0,15962.0
U1004,P105,Electronics,1578,36-45,M,Happy,Stormy,Afternoon,Wednesday,0,16821.0
U1004,P103,Clothing,3098,26-35,F,Happy,Stormy,Afternoon,Wednesday,0,15775.0
U1004,P104,Electronics,1210,26-35,M,Happy,Rainy,Morning,Wednesday,0,17080.0
U1004,P104,Beauty,2036,26-35,M,Happy,Rainy,Morning,Wednesday,0,15875.0
U1004,P105,Books,2240,46-50,F,Bored,Windy,Morning,Friday,0,15915.0
U1004,P104,Clothing,1744,26-35,F,Anxious,Cloudy,Night,Tuesday,0,16482.0
U1004,P105,Clothing,2900,18-25,F,Bored,Windy,Afternoon,Wednesday,0,13852.0
U1004,P102,Beauty,241,18-25,M,Anxious,Sunny,Night,Sunday,1,14806.0
U1004,P104,Electronics,1555,26-35,F,Anxious,Stormy,Night,Wednesday,0,13469.0
U1004,P104,Electronics,1313,18-25,F,Bored,Cloudy,Morning,Thursday,0,11926.0
U1004,P101,Electronics,4599,46-50,M,Sad,Rainy,Morning,Sunday,1,12029.0
U1004,P102,Electronics,955,46-50,F,Anxious,Sunny,Evening,Friday,0,14592.0
U1004,P102,Clothing,4592,36-45,F,Neutral,Windy,Morning,Monday,0,13307.0
U1004,P103,Beauty,3791,36-45,M,Bored,Windy,Afternoon,Wednesday,0,16155.0
U1004,P101,Beauty,118,18-25,F,Anxious,Stormy,Afternoon,Thursday,0,17046.0
U1004,P102,Beauty,3104,36-45,M,Sad,Sunny,Evening,Tuesday,0,16923.0
U1004,P105,Clothing,1232,46-50,F,Bored,Sunny,Morning,Tuesday,0,18472.0
U1004,P103,Beauty,3439,36-45,F,Bored,Rainy,Evening,Sunday,1,18391.0
U1004,P102,Home,3472,26-35,F,Anxious,Stormy,Afternoon,Friday,0,17231.0
U1004,P104,Books,3841,36-45,M,Neutral,Rainy,Evening,Saturday,1,19748.0
U1004,P105,Beauty,3152,26-35,F,Happy,Rainy,Afternoon,Thursday,0,18997.0
U1004,P105,Books,519,26-35,M,Happy,Windy,Afternoon,Tuesday,0,18358.0
U1004,P105,Beauty,431,26-35,F,Anxious,Sunny,Night,Wednesday,0,18759.0
U1004,P103,Books,3968,36-45,M,Anxious,Sunny,Night,Tuesday,0,16086.0
U1004,P102,Clothing,1009,26-35,F,Anxious,Windy,Night,Sunday,1,18822.0
U1004,P103,Beauty,4758,46-50,M,Happy,Rainy,Afternoon,Friday,0,16392.0
U1004,P103,Clothing,870,36-45,M,Bored,Stormy,Evening,Wednesday,0,17678.0
U1004,P102,Books,2601,26-35,M,Happy,Windy,Afternoon,Tuesday,0,14707.0
U1004,P101,Beauty,3685,26-35,F,Anxious,Windy,Night,Friday,0,14156.0
U1004,P101,Home,4193,18-25,M,Anxious,Windy,Afternoon,Saturday,1,17322.0
U1004,P105,Home,2566,46-50,F,Bored,Rainy,Morning,Thursday,0,21084.0
U1004,P102,Beauty,4244,18-25,M,Anxious,Windy,Night,Wednesday,0,19682.0
U1004,P105,Beauty,1250,26-35,F,Happy,Windy,Night,Thursday,0,22917.0
U1004,P101,Clothing,1919,18-25,M,Neutral,Cloudy,Night,Monday,0,19409.0
U1004,P105,Clothing,2758,46-50,F,Neutral,Cloudy,Evening,Sunday,1,20458.0
U1004,P105,Clothing,2220,46-50,F,Anxious,Stormy,Night,Tuesday,0,20615.0
U1004,P105,Electronics,4120,26-35,F,Happy,Cloudy,Evening,Monday,0,19150.0
U1004,P104,Books,3805,26-35,F,Anxious,Cloudy,Afternoon,Tuesday,0,19077.0
U1004,P104,Home,2342,46-50,M,Sad,Sunny,Night,Sunday,1,20316.0
U1004,P104,Clothing,3343,36-45,F,Sad,Cloudy,Evening,Thursday,0,18414.0
U1004,P103,Clothing,2170,36-45,F,Sad,Sunny,Evening,Saturday,1,20507.0
U1004,P104,Clothing,1241,36-45,M,Anxious,Stormy,Evening,Saturday,1,20758.0
U1004,P103,Electronics,1735,36-45,F,Happy,Sunny,Afternoon,Thursday,0,19241.0
U1004,P103,Electronics,4874,36-45,F,Neutral,Stormy,Morning,Thursday,0,18756.0
U1004,P105,Clothing,106,26-35,F,Sad,Windy,Evening,Saturday,1,19510.0
U1004,P105,Beauty,3154,46-50,F,Anxious,Sunny,Morning,Wednesday,0,15811.0
U1004,P105,Beauty,3646,18-25,F,Happy,Windy,Night,Thursday,0,16623.0
U1004,P101,Electronics,3028,36-45,F,Neutral,Rainy,Afternoon,Wednesday,0,16926.0
U1004,P102,Books,675,18-25,F,Neutral,Rainy,Evening,Sunday,1,17784.0
U1004,P101,Beauty,1029,36-45,M,Bored,Rainy,Evening,Sunday,1,17218.0
U1004,P103,Beauty,3375,36-45,M,Sad,Rainy,Afternoon,Tuesday,0,16512.0
U1004,P105,Electronics,2000,36-45,M,Neutral,Cloudy,Night,Wednesday,0,15013.0
U1004,P104,Books,3515,26-35,F,Bored,Sunny,Morning,Wednesday,0,16907.0
U1004,P101,Electronics,3734,18-25,F,Anxious,Windy,Afternoon,Saturday,1,17268.0
U1004,P102,Home,1941,26-35,F,Anxious,Sunny,Night,Thursday,0,17356.0
U1004,P101,Electronics,1010,26-35,M,Happy,Rainy,Evening,Wednesday,0,16269.0
U1004,P105,Electronics,4440,26-35,F,Sad,Cloudy,Morning,Sunday,1,16604.0
U1004,P101,Electronics,4109,36-45,M,Anxious,Stormy,Afternoon,Sunday,1,20015.0
U1004,P104,Beauty,2272,26-35,M,Bored,Rainy,Morning,Tuesday,0,20749.0
U1004,P101,Electronics,223,26-35,F,Sad,Stormy,Morning,Sunday,1,21021.0
U1004,P102,Home,2516,26-35,F,Happy,Stormy,Afternoon,Wednesday,0,17729.0
U1004,P102,Beauty,896,26-35,F,Sad,Rainy,Night,Sunday,1,16511.0
U1004,P102,Books,4254,36-45,M,Bored,Stormy,Morning,Friday,0,15466.0
U1004,P103,Beauty,2036,36-45,F,Neutral,Rainy,Night,Wednesday,0,18710.0
U1004,P103,Home,1401,36-45,M,Neutral,Windy,Night,Monday,0,16306.0
U1004,P101,Electronics,464,18-25,F,Happy,Windy,Afternoon,Monday,0,13598.0
U1004,P102,Home,4957,36-45,F,Sad,Rainy,Morning,Saturday,1,11790.0
U1004,P101,Beauty,482,18-25,M,Happy,Stormy,Night,Thursday,0,16524.0
U1004,P101,Clothing,399,18-25,M,Happy,Sunny,Evening,Wednesday,0,14490.0
U1004,P105,Home,3556,36-45,F,Happy,Windy,Afternoon,Sunday,1,13993.0
U1004,P101,Home,1727,18-25,M,Bored,Sunny,Morning,Tuesday,0,13295.0
U1004,P101,Books,1403,46-50,M,Sad,Windy,Morning,Friday,0,12986.0
U1004,P105,Beauty,1234,46-50,F,Neutral,Windy,Night,Monday,0,12988.0
U1004,P103,Home,2286,18-25,M,Anxious,Rainy,Night,Tuesday,0,13758.0
U1004,P101,Home,1337,26-35,M,Bored,Windy,Evening,Friday,0,11087.0
U1004,P105,Electronics,2934,36-45,F,Sad,Rainy,Morning,Thursday,0,11942.0
U1004,P103,Beauty,4360,18-25,M,Anxious,Rainy,Morning,Monday,0,14477.0
U1004,P103,Clothing,1945,36-45,F,Anxious,Rainy,Evening,Friday,0,15281.0
U1004,P104,Electronics,1610,26-35,M,Sad,Stormy,Morning,Sunday,1,15499.0
U1004,P105,Books,1076,36-45,F,Anxious,Stormy,Night,Tuesday,0,15706.0
U1004,P103,Home,657,18-25,M,Neutral,Sunny,Morning,Friday,0,15548.0
U1004,P105,Books,2294,26-35,F,Anxious,Rainy,Afternoon,Thursday,0,13919.0
U1004,P105,Home,2767,36-45,F,Happy,Rainy,Night,Monday,0,14876.0
U1004,P103,Home,4890,36-45,M,Happy,Sunny,Morning,Thursday,0,14709.0
U1004,P104,Home,3588,46-50,M,Neutral,Sunny,Afternoon,Sunday,1,15239.0
U1004,P103,Clothing,4594,46-50,M,Anxious,Rainy,Night,Tuesday,0,16882.0
U1004,P103,Clothing,2046,36-45,M,Anxious,Cloudy,Afternoon,Saturday,1,19866.0
U1004,P101,Beauty,4277,18-25,F,Sad,Windy,Morning,Saturday,1,20836.0
U1004,P105,Books,3922,26-35,M,Bored,Sunny,Night,Friday,0,24456.0
U1004,P101,Electronics,1963,46-50,M,Sad,Stormy,Afternoon,Monday,0,26084.0
U1004,P104,Electronics,2484,26-35,F,Sad,Rainy,Morning,Sunday,1,25280.0
U1004,P103,Electronics,1824,36-45,F,Happy,Windy,Afternoon,Friday,0,22874.0
U1004,P105,Books,1237,36-45,M,Bored,Windy,Morning,Thursday,0,21110.0
U1004,P101,Electronics,4217,18-25,M,Neutral,Rainy,Afternoon,Friday,0,17753.0
U1004,P101,Electronics,376,36-45,M,Neutral,Windy,Afternoon,Wednesday,0,19924.0
U1004,P103,Beauty,1327,18-25,M,Anxious,Sunny,Evening,Friday,0,16023.0
U1004,P102,Home,3835,36-45,F,Sad,Stormy,Afternoon,Thursday,0,13428.0
U1004,P102,Books,641,18-25,M,Sad,Cloudy,Night,Tuesday,0,15300.0
U1004,P103,Clothing,124,26-35,M,Happy,Cloudy,Night,Wednesday,0,13457.0
U1004,P101,Books,356,26-35,M,Sad,Sunny,Afternoon,Monday,0,11757.0
U1004,P104,Electronics,4742,18-25,F,Bored,Stormy,Morning,Thursday,0,10876.0
U1004,P103,Electronics,3436,18-25,F,Neutral,Stormy,Morning,Wednesday,0,11401.0
U1004,P103,Home,513,18-25,F,Neutral,Sunny,Afternoon,Thursday,0,14461.0
U1004,P104,Beauty,1481,36-45,M,Bored,Windy,Morning,Saturday,1,13647.0
U1004,P105,Home,1198,18-25,M,Neutral,Rainy,Afternoon,Wednesday,0,11293.0
U1004,P105,Beauty,3755,36-45,F,Neutral,Sunny,Afternoon,Thursday,0,11850.0
U1004,P105,Home,287,36-45,F,Anxious,Sunny,Night,Sunday,1,15481.0
U1004,P104,Home,2192,26-35,F,Bored,Windy,Morning,Monday,0,15412.0
U1004,P104,Books,457,36-45,F,Neutral,Rainy,Morning,Wednesday,0,12862.0
U1004,P103,Clothing,2880,26-35,M,Sad,Cloudy,Morning,Sunday,1,9883.0
U1004,P104,Beauty,1656,26-35,F,Sad,Rainy,Night,Tuesday,0,12250.0
U1004,P104,Electronics,2484,26-35,F,Happy,Rainy,Evening,Friday,0,12425.0
U1004,P101,Electronics,1689,26-35,F,Anxious,Sunny,Night,Thursday,0,13711.0
U1004,P103,Home,1687,36-45,F,Happy,Windy,Afternoon,Thursday,0,11645.0
U1004,P105,Books,759,46-50,F,Happy,Rainy,Morning,Wednesday,0,13045.0
U1004,P101,Beauty,1111,26-35,F,Happy,Cloudy,Afternoon,Sunday,1,11612.0
U1004,P105,Clothing,1328,36-45,M,Neutral,Stormy,Afternoon,Tuesday,0,12266.0
U1004,P101,Home,1135,46-50,F,Bored,Rainy,Night,Thursday,0,10714.0
U1004,P105,Beauty,1984,26-35,M,Neutral,Sunny,Afternoon,Wednesday,0,10193.0
U1004,P103,Home,1909,46-50,F,Anxious,Windy,Morning,Monday,0,9693.0
U1004,P102,Beauty,3267,36-45,M,Sad,Stormy,Afternoon,Friday,0,9913.0
U1004,P103,Clothing,3514,36-45,F,Happy,Rainy,Afternoon,Friday,0,11493.0
U1004,P103,Electronics,4828,26-35,F,Anxious,Stormy,Evening,Saturday,1,14248.0
U1004,P103,Clothing,4623,46-50,F,Anxious,Sunny,Afternoon,Thursday,0,17965.0
U1004,P104,Clothing,3999,36-45,M,Sad,Cloudy,Night,Friday,0,21260.0
U1004,P104,Home,3707,26-35,F,Happy,Sunny,Night,Thursday,0,24124.0
U1004,P101,Beauty,4626,26-35,F,Neutral,Sunny,Afternoon,Saturday,1,25847.0
U1004,P102,Books,1729,26-35,M,Sad,Cloudy,Afternoon,Tuesday,0,28564.0
U1004,P105,Books,1224,18-25,M,Happy,Cloudy,Afternoon,Wednesday,0,27026.0
U1004,P101,Home,1478,18-25,F,Neutral,Sunny,Morning,Tuesday,0,24736.0
U1004,P103,Books,2888,26-35,F,Happy,Windy,Morning,Thursday,0,21386.0
U1004,P103,Books,2178,36-45,F,Anxious,Stormy,Night,Wednesday,0,19651.0
U1004,P102,Electronics,3271,26-35,M,Neutral,Stormy,Night,Tuesday,0,17830.0
